id,codigo,nomoficial,alt_izqini,alt_izqfin,alt_derini,alt_derfin,nomanter,nom_mapa,tipo_c,long,sentido,observa,bicisenda,red_jerarq,tipo_ffcc,comuna,com_par,com_impar,barrio,barrio_par,barrio_imp,geometry
7360,1110,ARGERICH,4002,4100,4001,4099,"JOSE, BERGALLO (parcial)",ARGERICH,CALLE,98.92656348093543,DECRECIENTE,Confirmación de sentido según Res. 634 en BO 5008 del 16/11/2016 - Asignación de sentido de circulación según Res N.° 249/SSTYTRA/16 en BO 4924 del 18/07/2016: Se incluye sentido circulatorio de NO a,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Agronomia,Agronomia,Agronomia,"LINESTRING (-58.49883939747425 -34.592207681331104, -58.499486194144346 -34.59149416939272)"
7361,2082,BILLINGHURST,1602,1700,1601,1699,,BILLINGHURST,CALLE,186.97501198769723,CRECIENTE,corrección numeración 17-1,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.411615480386885 -34.592207263638485, -58.41153456292766 -34.59209990360501, -58.41050737905399 -34.59079275145449)"
7362,3219,CHARCAS,3242,3300,3241,3299,,CHARCAS,CALLE,87.53016533186451,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.411615480386885 -34.592207263638485, -58.41239341024797 -34.591750470308284)"
7364,1125,"ARTIGAS, JOSE GERVASIO, GRAL.",3502,3600,3501,3599,SUDAMERICA,GRAL. JOSE GERVASIO ARTIGAS,CALLE,106.95110392485071,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,15.0,15.0,15.0,Agronomia,Agronomia,Agronomia,"LINESTRING (-58.48973666117512 -34.59223252838094, -58.490431629360664 -34.59145848956384)"
7365,10018,"JUSTO, JUAN B. AV.",2102,2200,2101,2199,"17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:",AV.JUAN B. JUSTO,AVENIDA,125.15878293155905,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,15.0,15.0,15.0,Villa Crespo,Villa Crespo,Villa Crespo,"LINESTRING (-58.43965956967561 -34.59154118902842, -58.440704408429 -34.59226661045477)"
7366,1024,AGUIRRE,1102,1200,1101,1199,,AGUIRRE,CALLE,141.48614798077443,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Villa Crespo,Villa Crespo,Villa Crespo,"LINESTRING (-58.440704408429 -34.59226661045477, -58.44164922913022 -34.591258595702435)"
7367,21059,TRONADOR,2,50,1,49,ESTOMBA Y PLAZA,TRONADOR,CALLE,181.41588180123563,DOBLE,Ajuste y corrección de alturas según chequeo en Planos Catastrales y en cartel de calle: antes figuraba alturas 0 (corrección Julio 2025),,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Paternal,Paternal,Paternal,"LINESTRING (-58.47433409974398 -34.592305867133305, -58.473026235478265 -34.59125604411338, -58.47299446645432 -34.59120505985935, -58.47301566225953 -34.591136606305646)"
7368,7108,GURRUCHAGA,1192,1200,1191,1199,VALLE (parcial) - SEGUROLA (parcial),GURRUCHAGA,CALLE,40.444679774774784,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Villa Crespo,Villa Crespo,Villa Crespo,"LINESTRING (-58.43379622849505 -34.592280840300084, -58.43365472963041 -34.59219143831101, -58.4334472504057 -34.59205807563331)"
7369,7109,GUTENBERG,234,250,235,249,LA VIA DEL TRANVIA REAL,GUTENBERG,CALLE,41.375874599788546,DOBLE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Paternal,Paternal,Paternal,"LINESTRING (-58.468868567445206 -34.5921915317426, -58.46911563446687 -34.5922657904859, -58.469288681004414 -34.592326811732555)"
7370,1103,"ARENAL, CONCEPCION",4202,4300,4201,4299,ESTADOS,CONCEPCION ARENAL,CALLE,171.60934600749064,DOBLE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Chacarita,Chacarita,Chacarita,"LINESTRING (-58.45022715535237 -34.59116220878295, -58.451385634501 -34.5922055844683, -58.45149274813624 -34.59230130071426)"
7371,19063,RODNEY,202,300,201,299,PADILLA,RODNEY,CALLE,107.61233256084384,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Chacarita,Chacarita,Chacarita,"LINESTRING (-58.45149274813624 -34.59230130071426, -58.452367648944445 -34.591655174145046)"
7372,4039,"CARRIL, SALVADOR MARIA DEL AV.",3002,3100,3001,3099,"NACIONAL, Av.",AV. SALVADOR MARIA DEL CARRIL,AVENIDA,152.2486774556268,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,,15.0,12.0,,Agronomia,Villa Pueyrredon,"LINESTRING (-58.499486194144346 -34.59149416939272, -58.500815933641704 -34.59231526053127)"
7373,8007,HELGUERA,4102,4160,4101,4149,CONSTANTINOPLA (parcial) - SAN VICTOR (parcial),HELGUERA,CALLE,51.45665133105247,CRECIENTE,Confirmación de sentido según Res. 634 en BO 5008 del 16/11/2016 - Asignación de sentido de circulación según Res N.° 249/SSTYTRA/16 en BO 4924 del 18/07/2016: Se incluye sentido circulatorio de SE a,,VÍA LOCAL,Sin Iteracción,12.0,12.0,12.0,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,"LINESTRING (-58.500815933641704 -34.59231526053127, -58.50092905109383 -34.592191068694426, -58.50115400875946 -34.59194514992529)"
7374,4073,"DIAZ, CNEL. AV.",1602,1700,1601,1699,CORONEL (PARCIAL),AV. CNEL. DIAZ,AVENIDA,65.87379225450532,DECRECIENTE,corrección numeración 22-1,,VÍA LOCAL,Sin Iteracción,,14.0,2.0,,Palermo,Recoleta,"LINESTRING (-58.41288041591801 -34.59231927355084, -58.412465486326106 -34.591834656693905)"
7375,13025,"MANSILLA, LUCIO NORBERTO, GENERAL",3402,3500,3401,3499,MANSILLA,GENERAL LUCIO NORBERTO MANSILLA,CALLE,105.86932325953418,CRECIENTE,corrección numeración 22-1,,VÍA LOCAL,Sin Iteracción,14.0,14.0,14.0,Palermo,Palermo,Palermo,"LINESTRING (-58.41288041591801 -34.59231927355084, -58.413648520468946 -34.59176380453941, -58.4137492183116 -34.59169116819227)"
7376,12014,LADINES,3902,4000,3901,3999,,LADINES,CALLE,93.44656786829722,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.517694225071914 -34.591846784150164, -58.51851256884258 -34.59234832643098)"
7377,3258,CHIVILCOY AV.,0,0,5001,5099,,AV. CHIVILCOY,AVENIDA,109.32352467415284,CRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.51851256884258 -34.59234832643098, -58.519141723543406 -34.591640467987425, -58.5191696915945 -34.59153604195489)"
7378,5017,ELCANO,4802,4900,4801,4899,,ELCANO,CALLE,127.46683608828883,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Paternal,Paternal,Paternal,"LINESTRING (-58.46689563315778 -34.59165068119635, -58.46783545017216 -34.592267068740504, -58.46798388397412 -34.5923650225275)"
7379,1139,AVALOS,452,500,451,499,,AVALOS,CALLE,57.658164241424124,DOBLE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Paternal,Paternal,Paternal,"LINESTRING (-58.4684670383091 -34.59186393330071, -58.46885812941383 -34.59145708318781)"
7380,5072,ESMERALDA,1302,1400,1301,1399,,ESMERALDA,CALLE,155.16750434422943,CRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,1.0,1.0,1.0,Retiro,Retiro,Retiro,"LINESTRING (-58.37857555516865 -34.59234556078399, -58.37785940592002 -34.59107842083628)"
7382,17021,PARERA,2,100,1,99,,PARERA,CALLE,137.2891795918934,CRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,1.0,1.0,1.0,Retiro,Retiro,Retiro,"LINESTRING (-58.38706106837098 -34.59237446727415, -58.38608082274455 -34.5915512316901, -58.386012242054335 -34.591491750667615)"
7383,7102,GUIDO,1542,1600,1541,1599,,GUIDO,CALLE,109.7312960447872,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,1.0,1.0,1.0,Retiro,Retiro,Retiro,"LINESTRING (-58.38706106837098 -34.59237446727415, -58.38791334922493 -34.59168047821022)"
7384,7107,GUISE,1702,1800,1701,1799,,GUISE,CALLE,96.86434984048435,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,14.0,14.0,14.0,Palermo,Palermo,Palermo,"LINESTRING (-58.414380241223846 -34.59239122322356, -58.4137492183116 -34.59169116819227)"
7385,17017,PARAGUAY,3502,3600,3501,3599,,PARAGUAY,CALLE,98.75083716433342,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,14.0,14.0,14.0,Palermo,Palermo,Palermo,"LINESTRING (-58.414380241223846 -34.59239122322356, -58.41515509981029 -34.591773352026124)"
7386,10015,JUNIN,1352,1400,1351,1399,,JUNIN,CALLE,83.92243808670167,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.396607315080914 -34.59238780440798, -58.396491079533305 -34.59227689392101, -58.396003925937265 -34.59181922428328)"
7387,6055,FRENCH,2102,2200,2101,2199,,FRENCH,CALLE,59.40275357711774,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.396607315080914 -34.59238780440798, -58.39713544831999 -34.5920780163287)"
7388,3151,CONCORDIA,4552,4600,4551,4599,,CONCORDIA,CALLE,53.86720165308404,CRECIENTE,"Confirmación Res. 634 en BO 5008 del 16/11/2016 - Afirmación Res . 249/SSTYTRA/16 en BO 4924 del 18/07/2016 - Res. 575/SSTRANS/15 en BO 4691 del 31/7/2015: Concordia e/ Av. San Martín y Av. Gral Paz,",,VÍA LOCAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.50904826332602 -34.59240174931146, -58.509400683640806 -34.59201337075767)"
7389,20045,SAN MARTIN AV.,6752,6800,6751,6799,CAMINO A SAN MARTIN,AV.SAN MARTIN,AVENIDA,61.60991639309422,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.50904826332602 -34.59240174931146, -58.50966058527986 -34.59217369751843)"
7390,17019,PAREJA,3152,3200,3151,3199,CHICAGO,PAREJA,CALLE,75.7032162913583,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,12.0,12.0,12.0,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,"LINESTRING (-58.50212576050246 -34.59201245139553, -58.502650647926295 -34.592336654903825, -58.502786853582656 -34.59242083766789)"
7391,3200,CUENCA,4202,4300,4201,4299,,CUENCA,CALLE,99.69062646353419,DECRECIENTE,Reasignación Sentido Decreciente (de NO a SE) a partir de 22/4/2016 luego habilitación del Túnel (Res N° 38/SSTYTRA/16-BO 4873- 02/05/2016) - Antes: SE a NO según Res. 355/SSTRANS/14 en BO 4453 del 06,,VÍA LOCAL,Sin Iteracción,12.0,12.0,12.0,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,"LINESTRING (-58.502786853582656 -34.59242083766789, -58.503438639710005 -34.59170181015237)"
7392,4096,"DUMONT, SANTOS",4302,4400,4301,4399,"CHENAUT, LEONES",SANTOS DUMONT,CALLE,117.33502016157537,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Chacarita,Chacarita,Chacarita,"LINESTRING (-58.452367648944445 -34.591655174145046, -58.45323401920329 -34.59243321954437)"
7393,16042,OTERO,302,400,301,399,MURILLO,OTERO,CALLE,106.01555934662127,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Chacarita,Chacarita,Chacarita,"LINESTRING (-58.45323401920329 -34.59243321954437, -58.454096218539895 -34.5917969388686)"
7394,4037,DEL CAMPO AV.,0,0,1001,1099,,AV. DEL CAMPO,AVENIDA,91.48040583852149,CRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,15.0,15.0,15.0,Chacarita,Chacarita,Chacarita,"LINESTRING (-58.46438217524957 -34.592551307927835, -58.46440950955619 -34.59246708091635, -58.46502841967789 -34.59193621971119)"
7395,3219,CHARCAS,3202,3240,3201,3239,,CHARCAS,CALLE,54.09867498531244,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.41112336500066 -34.592471143130524, -58.41120317075701 -34.59244927545322, -58.411615480386885 -34.592207263638485)"
7396,6014,FERNANDEZ DE ENCISO,4652,4700,4635,4699,WASHINGTON,FERNANDEZ DE ENCISO,CALLE,86.98775070745008,CRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.51105708214311 -34.59249267137432, -58.510925241755544 -34.59171616061059)"
7397,12038,"LAMARCA, EMILIO",4652,4700,4651,4699,ORAN,EMILIO LAMARCA,CALLE,69.53906643805917,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.51105708214311 -34.59249267137432, -58.51151178639218 -34.59199114617809)"
7398,13118,MONTEVIDEO,1502,1600,1501,1599,,MONTEVIDEO,CALLE,134.07903110669176,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.38900876437326 -34.59248390975516, -58.387953572544234 -34.59164768560481)"
7399,12132,"LOPEZ, VICENTE",1602,1660,1601,1659,,VICENTE LOPEZ,CALLE,69.27201047869477,CRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.38900876437326 -34.59248390975516, -58.38953876947635 -34.59203915866321)"
7400,1022,AGUERO,1502,1600,1501,1599,LAPRIDA (parcial),AGUERO,CALLE,113.85955463082607,DECRECIENTE,corrección numeración 21-1,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.40787528834901 -34.59249900741473, -58.407352066706544 -34.59188904018454, -58.40713940616909 -34.59167309381993)"
7401,7098,GUEMES,2902,3000,2901,2999,,GUEMES,CALLE,142.56003667272174,DECRECIENTE,Asignación de Sentido Único de Circulación de O a E según Ley N° 4414 publicada en el Boletín Oficial 4081 del 24/01/2013,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.40787528834901 -34.59249900741473, -58.40897989615783 -34.59178942183262, -58.40910172130905 -34.59170989720097)"
7402,1147,AZCUENAGA,1402,1500,1401,1499,,AZCUENAGA,CALLE,124.56572634527726,DECRECIENTE,corrección numeración 20-1,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.39874543529413 -34.59249705456914, -58.39837145368227 -34.59191374788749, -58.398105743036126 -34.59150662760398)"
7403,10014,JUNCAL,2202,2300,2201,2299,,JUNCAL,CALLE,124.40397842418773,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.39874543529413 -34.59249705456914, -58.39996185358708 -34.59200148655699)"
7404,7109,GUTENBERG,312,400,0,0,LA VIA DEL TRANVIA REAL,GUTENBERG,CALLE,328.95158335610984,DOBLE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Paternal,Paternal,Paternal,"LINESTRING (-58.47025515800159 -34.59241878033008, -58.47227597406762 -34.59247626305507, -58.47383878077331 -34.59251726554901)"
7405,1078,"ANCHORENA, TOMAS MANUEL DE, DR.",1502,1600,1501,1599,ANCHORENA,DR. TOMAS MANUEL DE ANCHORENA,CALLE,117.04086224938344,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.40417247964196 -34.59251459373618, -58.40406550425913 -34.59242017409363, -58.4033026443725 -34.59174281830945)"
7406,1104,ARENALES,2702,2800,2701,2799,,ARENALES,CALLE,118.42132609443945,DECRECIENTE,Asignación de Sentido Único de Circulación de O a E según Ley N° 4982 publicada en el Boletín Oficial 4426 del 27/06/2014 (modifica ley 4414 del 24/1/2013),,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.40417247964196 -34.59251459373618, -58.40422972603635 -34.59248511392778, -58.4051018878819 -34.59177566199752)"
7407,8001,HABANA,3202,3300,3201,3299,,HABANA,CALLE,152.10652763401743,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,12.0,12.0,12.0,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,"LINESTRING (-58.503438639710005 -34.59170181015237, -58.50476731386214 -34.59252194303392)"
7408,3039,CAMPANA,4302,4400,4301,4399,,CAMPANA,CALLE,100.0437620996807,CRECIENTE,Confirmación de sentido según Res. 634 en BO 5008 del 16/11/2016 - Reasignación de Sentido de Circulación según de Res. N° 249/SSTYTRA/16 aparecida en el Boletín Oficial 4924 del 18/07/2016: Se incluy,,VÍA LOCAL,Sin Iteracción,,11.0,12.0,,Villa Devoto,Villa Pueyrredon,"LINESTRING (-58.50476731386214 -34.59252194303392, -58.50528350474216 -34.59195210911764, -58.50542095572216 -34.59180008736951)"
7410,17132,PUEYRREDON AV.,1602,1700,1601,1699,CENTRO AMERICA,AV. PUEYRREDON,AVENIDA,115.9099137590196,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.40148882330107 -34.59253819393194, -58.40111601446131 -34.59172637130806, -58.40103557858414 -34.59156294728142)"
7411,2071,BERUTI,2502,2600,2501,2599,,BERUTI,CALLE,129.01087063538824,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.40148882330107 -34.59253819393194, -58.40278957715645 -34.59209630328107)"
7412,17044,PAZ SOLDAN,4702,4800,4701,4799,,PAZ SOLDAN,CALLE,90.88349053099265,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Paternal,Paternal,Paternal,"LINESTRING (-58.46523147737439 -34.592069927596754, -58.46600646254855 -34.59258022686171)"
7413,2013,BALBOA,302,400,301,399,,BALBOA,CALLE,131.4843900632389,DOBLE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Paternal,Paternal,Paternal,"LINESTRING (-58.46600646254855 -34.59258022686171, -58.46689563315778 -34.59165068119635)"
7414,12056,LAPRIDA,1402,1500,1401,1499,,LAPRIDA,CALLE,126.1411986060527,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.40608455715756 -34.59257092865258, -58.405958597128624 -34.59246544524502, -58.40520359225328 -34.591858106201535, -58.4051018878819 -34.59177566199752)"
7415,20057,SANTA FE AV.,2802,2900,2801,2899,,AV. SANTA FE,AVENIDA,138.8784462650998,DOBLE,Asignación de Doble Sentido de Circulación asimétrico según Ley N° 4982 publicada en el Boletín Oficial 4426 del 27/06/2014 (modifica ley 4414 del 24/1/2013),,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.40608455715756 -34.59257092865258, -58.40623545464026 -34.592447687400636, -58.40713940616909 -34.59167309381993)"
7416,4043,DE LOS CONSTITUYENTES AV.,2802,3000,0,0,LIBERTAD,AV.DE LOS CONSTITUYENTES,AVENIDA,217.2640035728086,DOBLE,corrección numeración 28-1,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Paternal,Paternal,Paternal,"LINESTRING (-58.47383878077331 -34.59251726554901, -58.47397741692768 -34.59252091553093, -58.47620556158304 -34.5925850673954)"
7417,3237,CHORROARIN AV.,0,0,0,0,,TUNEL AV. CHORROARIN,AVENIDA,212.52361871482398,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Túnel,,15.0,15.0,,Agronomia,Paternal,"LINESTRING (-58.476686960423244 -34.59392913033206, -58.47620556158304 -34.5925850673954, -58.47612456587579 -34.59235893845313, -58.47603546834136 -34.59209076219905)"
7418,19071,RODRIGUEZ PEÑA,1502,1600,1501,1599,,RODRIGUEZ PEÑA,CALLE,128.0966009385688,DECRECIENTE,corrección numeración 22-1,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.39085863724884 -34.592573474062235, -58.390762479625536 -34.592493063504946, -58.38992470751908 -34.59171529625766)"
7419,12076,"LAS HERAS, GENERAL",1702,1800,1701,1799,,GENERAL LAS HERAS,CALLE,130.7589542124187,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.39085863724884 -34.592573474062235, -58.39189441441768 -34.59176378941351)"
7420,20029,SANCHEZ DE BUSTAMANTE,1602,1700,1601,1699,BUSTAMANTE,SANCHEZ DE BUSTAMANTE,CALLE,165.9597157648723,DECRECIENTE,corrección numeración 17-1,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.410647691327995 -34.59258502522846, -58.409753865149135 -34.59128440329071)"
7421,3219,CHARCAS,3182,3200,3181,3199,,CHARCAS,CALLE,45.44026846004852,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.410647691327995 -34.59258502522846, -58.411021073917624 -34.59249912798742, -58.41112336500066 -34.592471143130524)"
7422,23009,VALLEJOS,3402,3500,3401,3499,PANAMA,VALLEJOS,CALLE,127.7785915843412,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.5074106898504 -34.59190755520839, -58.50852754867799 -34.59259574945683)"
7423,20045,SAN MARTIN AV.,6702,6750,6701,6749,CAMINO A SAN MARTIN,AV.SAN MARTIN,AVENIDA,52.3955899880279,DOBLE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.50852754867799 -34.59259574945683, -58.50904826332602 -34.59240174931146)"
7424,3198,"CUBAS, JOSE",3302,3400,3301,3399,CARACAS,JOSE CUBAS,CALLE,153.47511073866417,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.50542095572216 -34.59180008736951, -58.506760895892356 -34.5926283637852)"
7425,12161,LLAVALLOL,4402,4500,4401,4499,,LLAVALLOL,CALLE,99.73936033004345,DECRECIENTE,Confirmación de sentido según Res. 634 en BO 5008 del 16/11/2016 - Reasignación de Sentido de Circulación según de Res. N° 249/SSTYTRA/16 aparecida en el Boletín Oficial 4924 del 18/07/2016: Se incluy,,VÍA LOCAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.506760895892356 -34.5926283637852, -58.5074106898504 -34.59190755520839)"
7426,17041,"PAZ, GRAL. AV.",6502,6600,0,0,ZUFRIATEGUI(PARCIAL),AV.GRAL PAZ,AVENIDA,108.93889827496342,DECRECIENTE,,,VÍA TRONCAL,Sin Iteracción,11.0,11.0,11.0,Villa Devoto,Villa Devoto,Villa Devoto,"LINESTRING (-58.519256425625706 -34.59171721249429, -58.519693544499276 -34.59263025588037)"
7427,4089,DORREGO AV.,702,800,701,799,,AV.DORREGO,AVENIDA,142.19797436532474,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,15.0,15.0,15.0,Chacarita,Chacarita,Chacarita,"LINESTRING (-58.44864861962004 -34.59264606860318, -58.44759966059718 -34.59170240115051)"
7428,7114,GUZMAN,2,100,1,99,CAMARGO,GUZMAN,CALLE,111.52576889136692,CRECIENTE,,,VÍA LOCAL,Sin Iteracción,15.0,15.0,15.0,Chacarita,Chacarita,Chacarita,"LINESTRING (-58.44864861962004 -34.59264606860318, -58.449451606820226 -34.591891290519705)"
7429,14019,"NEWBERY, JORGE AV.",4402,4500,4401,4499,USHUAIA - CHACARITA CHACARITA,AV. JORGE NEWBERY,AVENIDA,126.6379525226363,DOBLE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,15.0,15.0,15.0,Chacarita,Chacarita,Chacarita,"LINESTRING (-58.454096218539895 -34.5917969388686, -58.455005687866525 -34.592655680494865)"
7430,3030,CALLAO AV.,1402,1500,1401,1499,,AV. CALLAO,AVENIDA,130.08786678938569,CRECIENTE,,,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.39283822886438 -34.59263892996931, -58.39189441441768 -34.59176378941351)"
7431,17002,"PACHECO DE MELO, JOSE ANDRES",1802,1900,1801,1899,VIRREY MELO-MELO,JOSE ANDRES PACHECO DE MELO,CALLE,134.68737066081778,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,2.0,2.0,2.0,Recoleta,Recoleta,Recoleta,"LINESTRING (-58.39283822886438 -34.59263892996931, -58.393477416305714 -34.59213259883995, -58.39389530403497 -34.59179642318258)"
7432,19007,"RAMOS MEJIA, JOSE MARIA, DR. AV.",1302,1400,1301,1399,,AV.DR.JOSE MARIA RAMOS MEJIA,AVENIDA,203.52281993147625,DECRECIENTE,,,VÍA LOCAL,Sin Iteracción,1.0,1.0,1.0,Retiro,Retiro,Retiro,"LINESTRING (-58.37533517996532 -34.59276462993534, -58.37432720382179 -34.591510673607544, -58.374113992152964 -34.59123308614585)"
7433,12107,DEL LIBERTADOR AV.,102,200,101,199,"DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :",AV.DEL LIBERTADOR,AVENIDA,159.03947481197267,DOBLE,,Ciclovías Proyectadas,VÍA DISTRIBUIDORA PRINCIPAL,Sin Iteracción,1.0,1.0,1.0,Retiro,Retiro,Retiro,"LINESTRING (-58.37533517996532 -34.59276462993534, -58.37667408718237 -34.59185400650257)"
7434,21024,THAMES,902,1000,901,999,,THAMES,CALLE,125.28254711288706,DECRECIENTE,,,VÍA DISTRIBUIDORA COMPLEMENTARIA,Sin Iteracción,15.0,15.0,15.0,Villa Crespo,Villa Crespo,Villa Crespo,"LINESTRING (-58.43858634959514 -34.59268571396925, -58.43746153574678 -34.59204532940894)"
